Hour,Load (kW),Load (kW)
6969,66836.4691,0.668364691
6970,64588.5705,0.645885705
6971,61282.3466,0.612823466
6972,63929.6616,0.639296616
6973,64177.7557,0.641777557
6974,72043.1461,0.720431461
6975,71637.2833,0.716372833
6976,72933.2013,0.729332013
6977,73252.7885,0.732527885
6978,78037.3193,0.780373193
6979,74616.109,0.74616109
6980,71026.5713,0.710265713
6981,72796.7812,0.727967812
6982,69056.672,0.69056672
6983,68712.8619,0.687128619
6984,68745.6238,0.687456238
6985,72522.0156,0.725220156
6986,77917.9387,0.779179387
6987,72188.9319,0.721889319
6988,63130.4815,0.631304815
6989,61114.949,0.61114949
6990,66645.3953,0.666453953
6991,60085.9772,0.600859772
6992,57091.7064,0.570917064
6993,60918.3403,0.609183403
6994,62970.1296,0.629701296
6995,57783.9281,0.577839281
6996,63075.8623,0.630758623
6997,65521.8262,0.655218262
6998,67687.0681,0.676870681
6999,70352.4448,0.703524448
7000,71429.8596,0.714298596
7001,68440.0044,0.684400044
7002,71033.1207,0.710331207
7003,70000.1592,0.700001592
7004,69670.0761,0.696700761
7005,71247.3834,0.712473834
7006,68308.0019,0.683080019
7007,65421.815,0.65421815
7008,64475.3129,0.644753129
7009,69542.4733,0.695424733
7010,62376.3329,0.623763329
7011,58655.6601,0.586556601
7012,57888.0863,0.578880863
7013,54721.5802,0.547215802
7014,52633.3568,0.526333568
7015,52055.795,0.52055795
7016,55024.5547,0.550245547
7017,53155.5149,0.531555149
7018,56171.4903,0.561714903
7019,50997.583,0.50997583
7020,53995.5988,0.539955988
7021,56570.0165,0.565700165
7022,59596.8816,0.595968816
7023,53563.3578,0.535633578
7024,54172.1972,0.541721972
7025,53758.9632,0.537589632
7026,56664.2447,0.566642447
7027,57884.4259,0.578844259
7028,58756.4249,0.587564249
7029,54332.0667,0.543320667
7030,53277.4745,0.532774745
7031,53390.4002,0.533904002
7032,53150.9387,0.531509387
7033,61732.3388,0.617323388
7034,56517.6135,0.565176135
7035,48974.0462,0.489740462
7036,47438.7497,0.474387497
7037,48044.2487,0.480442487
7038,45811.0952,0.458110952
7039,47698.6013,0.476986013
7040,47400.4728,0.474004728
7041,53322.5631,0.533225631
7042,47422.9806,0.474229806
7043,52259.5243,0.522595243
7044,53275.9701,0.532759701
7045,53433.8387,0.534338387
7046,56265.7026,0.562657026
7047,56023.6633,0.560236633
7048,55967.0017,0.559670017
7049,57494.1447,0.574941447
7050,58273.3174,0.582733174
7051,57747.9971,0.577479971
7052,59516.4044,0.595164044
7053,57941.8369,0.579418369
7054,61507.2818,0.615072818
7055,60628.271,0.60628271
7056,62493.974,0.62493974
7057,60095.3843,0.600953843
7058,69392.1309,0.693921309
7059,63157.8738,0.631578738
7060,61719.2931,0.617192931
7061,59548.656,0.59548656
7062,58767.9417,0.587679417
7063,53798.5588,0.537985588
7064,57916.3994,0.579163994
7065,61025.9341,0.610259341
7066,57897.5681,0.578975681
7067,65851.4257,0.658514257
7068,59238.8444,0.592388444
7069,61016.365,0.61016365
7070,75061.6319,0.750616319
7071,65200.8956,0.652008956
7072,66088.2131,0.660882131
7073,66870.3536,0.668703536
7074,73000.7902,0.730007902
7075,71044.9414,0.710449414
7076,72686.5713,0.726865713
7077,67327.2585,0.673272585
7078,71244.7076,0.712447076
7079,73005.158,0.73005158
7080,74686.9652,0.746869652
7081,80013.4108,0.800134108
7082,70756.1115,0.707561115
7083,67751.1296,0.677511296
7084,63722.7214,0.637227214
7085,62786.0588,0.627860588
7086,63395.9426,0.633959426
7087,62634.1126,0.626341126
7088,61826.1103,0.618261103
7089,61107.0042,0.611070042
7090,57124.0353,0.571240353
7091,59749.9347,0.597499347
7092,61031.4591,0.610314591
7093,63258.7249,0.632587249
7094,70753.3265,0.707533265
7095,74990.8159,0.749908159
7096,68460.9374,0.684609374
7097,77557.3647,0.775573647
7098,69552.0966,0.695520966
7099,65162.0454,0.651620454
7100,66857.1847,0.668571847
7101,67979.2106,0.679792106
7102,67895.5192,0.678955192
7103,72114.8034,0.721148034
7104,76870.8992,0.768708992
7105,75330.967,0.75330967
7106,68817.1013,0.688171013
7107,68574.9031,0.685749031
7108,72878.8163,0.728788163
7109,69380.2015,0.693802015
7110,67539.9821,0.675399821
7111,65929.44,0.6592944
7112,61866.6638,0.618666638
7113,63928.6411,0.639286411
7114,63369.3907,0.633693907
7115,51824.0868,0.518240868
7116,55841.847,0.55841847
7117,57460.4183,0.574604183
7118,58414.2166,0.584142166
7119,60895.0269,0.608950269
7120,62584.4946,0.625844946
7121,65896.7901,0.658967901
7122,65083.0123,0.650830123
7123,70797.246,0.70797246
7124,65831.7041,0.658317041
7125,79001.5738,0.790015738
7126,74498.6025,0.744986025
7127,72456.9878,0.724569878
7128,66972.4554,0.669724554
7129,76797.6748,0.767976748
7130,74686.5375,0.746865375
7131,64309.4187,0.643094187
7132,58630.5234,0.586305234
7133,58232.0973,0.582320973
7134,64161.6398,0.641616398
7135,63939.0601,0.639390601
7136,61158.5698,0.611585698
7137,59732.824,0.59732824
7138,64361.4769,0.643614769
7139,57345.9513,0.573459513
7140,78813.6937,0.788136937
7141,76365.1724,0.763651724
7142,82426.3164,0.824263164
7143,82445.547,0.82445547
7144,82247.3921,0.822473921
7145,75706.9783,0.757069783
7146,72535.4698,0.725354698
7147,66733.8945,0.667338945
7148,69087.783,0.69087783
7149,67772.6772,0.677726772
7150,65847.7851,0.658477851
7151,64365.041,0.64365041
7152,70455.8951,0.704558951
7153,76698.6256,0.766986256
7154,75427.4205,0.754274205
7155,67437.7549,0.674377549
7156,68238.3989,0.682383989
7157,68223.7805,0.682237805
7158,68492.519,0.68492519
7159,60075.8573,0.600758573
7160,61548.278,0.61548278
7161,75258.4463,0.752584463
7162,79012.9134,0.790129134
7163,87462.1359,0.874621359
7164,83731.292,0.83731292
7165,82797.1672,0.827971672
7166,66770.3981,0.667703981
7167,70073.7864,0.700737864
7168,66496.815,0.66496815
7169,61883.2705,0.618832705
7170,66263.9447,0.662639447
7171,69554.6747,0.695546747
7172,69459.9415,0.694599415
7173,70443.7497,0.704437497
7174,65771.5316,0.657715316
7175,75184.4587,0.751844587
7176,68647.8599,0.686478599
7177,73321.1584,0.733211584
7178,67202.9139,0.672029139
7179,60351.881,0.60351881
7180,54456.2055,0.544562055
7181,51893.6344,0.518936344
7182,50335.252,0.50335252
7183,55734.0642,0.557340642
7184,48148.1207,0.481481207
7185,52069.303,0.52069303
7186,57844.238,0.57844238
7187,64615.4267,0.646154267
7188,68424.113,0.68424113
7189,65060.5577,0.650605577
7190,64287.7328,0.642877328
7191,67338.7251,0.673387251
7192,72263.0584,0.722630584
7193,72616.5571,0.726165571
7194,68733.8402,0.687338402
7195,72078.2106,0.720782106
7196,69036.8711,0.690368711
7197,67682.4379,0.676824379
7198,71862.8438,0.718628438
7199,75469.3042,0.754693042
7200,74673.2371,0.746732371
7201,81986.6275,0.819866275
7202,73711.3524,0.737113524
7203,72900.9627,0.729009627
7204,67046.706,0.67046706
7205,65272.7127,0.652727127
7206,64667.5181,0.646675181
7207,67837.8798,0.678378798
7208,64711.9007,0.647119007
7209,53295.8902,0.532958902
7210,51165.4713,0.511654713
7211,54767.3483,0.547673483
7212,50754.4521,0.507544521
7213,50496.9232,0.504969232
7214,50267.1359,0.502671359
7215,54015.0281,0.540150281
7216,52382.4556,0.523824556
7217,54314.3773,0.543143773
7218,53327.0942,0.533270942
7219,55768.1634,0.557681634
7220,68176.8374,0.681768374
7221,70030.0668,0.700300668
7222,64734.646,0.64734646
7223,65200.1398,0.652001398
7224,64508.0921,0.645080921
7225,70286.1221,0.702861221
7226,69839.3955,0.698393955
7227,68729.1233,0.687291233
7228,63960.472,0.63960472
7229,64950.7006,0.649507006
7230,66436.7396,0.664367396
7231,65165.2679,0.651652679
7232,61515.8591,0.615158591
7233,67639.7895,0.676397895
7234,75358.577,0.75358577
7235,72373.331,0.72373331
7236,66210.5935,0.662105935
7237,68316.3155,0.683163155
7238,71308.8274,0.713088274
7239,70217.5656,0.702175656
7240,71597.2397,0.715972397
7241,69582.9491,0.695829491
7242,69948.8707,0.699488707
7243,73543.8449,0.735438449
7244,72855.147,0.72855147
7245,77561.2513,0.775612513
7246,78015.7062,0.780157062
7247,76907.3336,0.769073336
7248,74841.6676,0.748416676
7249,81067.9369,0.810679369
7250,75963.8815,0.759638815
7251,79455.5787,0.794555787
7252,79063.2475,0.790632475
7253,89157.4252,0.891574252
7254,88351.7138,0.883517138
7255,87227.5101,0.872275101
7256,83381.1907,0.833811907
7257,88914.5069,0.889145069
7258,88458.4496,0.884584496
7259,85727.5313,0.857275313
7260,69637.2989,0.696372989
7261,79220.8053,0.792208053
7262,77802.5368,0.778025368
7263,85361.9906,0.853619906
7264,74921.0318,0.749210318
7265,69835.3801,0.698353801
7266,87349.1439,0.873491439
7267,82268.4476,0.822684476
7268,68021.1231,0.680211231
7269,83820.7062,0.838207062
7270,83171.1281,0.831711281
7271,88257.8099,0.882578099
7272,81715.5964,0.817155964
7273,90298.4911,0.902984911
7274,86633.1574,0.866331574
7275,80875.0759,0.808750759
7276,74494.0886,0.744940886
7277,61394.4857,0.613944857
7278,82487.4067,0.824874067
7279,81243.963,0.81243963
7280,79243.4474,0.792434474
7281,83033.157,0.83033157
7282,83132.7906,0.831327906
7283,83343.2579,0.833432579
7284,83433.2301,0.834332301
7285,83363.7617,0.833637617
7286,84279.2768,0.842792768
7287,77715.0407,0.777150407
7288,78046.6876,0.780466876
7289,79528.4794,0.795284794
7290,80380.1402,0.803801402
7291,77890.7014,0.778907014
7292,72485.257,0.72485257
7293,79757.7426,0.797577426
7294,76463.4066,0.764634066
7295,78747.9813,0.787479813
7296,82069.7947,0.820697947
7297,82059.5218,0.820595218
7298,71399.2772,0.713992772
7299,73425.4388,0.734254388
7300,57448.2914,0.574482914
7301,49467.1155,0.494671155
7302,68218.7382,0.682187382
7303,76387.5354,0.763875354
7304,74854.0221,0.748540221
7305,77358.8328,0.773588328
7306,78136.6998,0.781366998
7307,84456.2496,0.844562496
7308,73966.131,0.73966131
7309,83239.4388,0.832394388
7310,74806.6628,0.748066628
7311,79305.8525,0.793058525
7312,80570.7059,0.805707059
7313,82343.8267,0.823438267
7314,79819.8869,0.798198869
7315,79592.976,0.79592976
7316,72741.6048,0.727416048
7317,80155.075,0.80155075
7318,80748.5029,0.807485029
7319,80580.6164,0.805806164
7320,76738.8195,0.767388195
7321,77478.3935,0.774783935
7322,78333.4088,0.783334088
7323,76220.963,0.76220963
7324,78541.1972,0.785411972
7325,78576.0205,0.785760205
7326,77595.7316,0.775957316
7327,77882.0473,0.778820473
7328,76497.9098,0.764979098
7329,69548.2374,0.695482374
7330,66347.7341,0.663477341
7331,69995.7194,0.699957194
7332,70411.0331,0.704110331
7333,62102.882,0.62102882
7334,69776.3168,0.697763168
7335,62971.5007,0.629715007
7336,69430.6078,0.694306078
7337,70348.3817,0.703483817
7338,69909.5258,0.699095258
7339,71251.4397,0.712514397
7340,78430.6848,0.784306848
7341,83340.9546,0.833409546
7342,71938.408,0.71938408
7343,68322.3415,0.683223415
7344,78017.2657,0.780172657
7345,79190.7241,0.791907241
7346,77076.5351,0.770765351
7347,71701.7351,0.717017351
7348,67373.7335,0.673737335
7349,63241.6785,0.632416785
7350,66199.4556,0.661994556
7351,61217.9801,0.612179801
7352,60137.2474,0.601372474
7353,51761.6182,0.517616182
7354,57165.6815,0.571656815
7355,57110.8741,0.571108741
7356,59610.4467,0.596104467
7357,69031.7984,0.690317984
7358,70100.1392,0.701001392
7359,68572.2029,0.685722029
7360,70609.0302,0.706090302
7361,70243.3457,0.702433457
7362,72166.4562,0.721664562
7363,71937.7517,0.719377517
7364,70937.5978,0.709375978
7365,68003.9357,0.680039357
7366,70051.8856,0.700518856
7367,68538.5806,0.685385806
7368,71641.277,0.71641277
7369,76662.6991,0.766626991
7370,70121.6218,0.701216218
7371,67750.3771,0.677503771
7372,61628.74,0.6162874
7373,54391.1247,0.543911247
7374,57702.7321,0.577027321
7375,56898.8248,0.568988248
7376,59085.2172,0.590852172
7377,63442.5593,0.634425593
7378,59275.1556,0.592751556
7379,54396.6127,0.543966127
7380,66691.9713,0.666919713
7381,55455.8921,0.554558921
7382,65072.7393,0.650727393
7383,64875.3059,0.648753059
7384,74199.1512,0.741991512
7385,67404.2777,0.674042777
7386,66284.7513,0.662847513
7387,62296.9091,0.622969091
7388,63340.885,0.63340885
7389,61369.7944,0.613697944
7390,69010.8647,0.690108647
7391,65701.4749,0.657014749
7392,64762.5854,0.647625854
7393,48540.4191,0.485404191
7394,55251.3383,0.552513383
7395,52807.5739,0.528075739
7396,53355.75,0.5335575
7397,51519.7341,0.515197341
7398,51016.0213,0.510160213
7399,48385.9825,0.483859825
7400,52336.3085,0.523363085
7401,58394.9928,0.583949928
7402,59634.7644,0.596347644
7403,60497.4836,0.604974836
7404,61954.7876,0.619547876
7405,59399.9724,0.593999724
7406,69818.8976,0.698188976
7407,73417.9239,0.734179239
7408,65686.5231,0.656865231
7409,65061.3926,0.650613926
7410,68513.6718,0.685136718
7411,77624.0298,0.776240298
7412,79966.9961,0.799669961
7413,77731.0883,0.777310883
7414,72921.2508,0.729212508
7415,75672.9326,0.756729326
7416,70689.312,0.70689312
7417,75444.3898,0.754443898
7418,78461.1836,0.784611836
7419,71079.0402,0.710790402
7420,68334.8596,0.683348596
7421,62038.8522,0.620388522
7422,72299.0398,0.722990398
7423,68235.8277,0.682358277
7424,69003.9323,0.690039323
7425,57377.3874,0.573773874
7426,61796.6961,0.617966961
7427,61815.199,0.61815199
7428,58686.3818,0.586863818
7429,62410.2017,0.624102017
7430,69884.996,0.69884996
7431,67405.5812,0.674055812
7432,70777.9358,0.707779358
7433,67051.3349,0.670513349
7434,67356.363,0.67356363
7435,70034.0962,0.700340962
7436,72609.6482,0.726096482
7437,66148.7546,0.661487546
7438,63571.4797,0.635714797
7439,65756.6317,0.657566317
7440,69806.944,0.69806944
7441,71181.5857,0.711815857
7442,74477.4616,0.744774616
7443,66976.7084,0.669767084
7444,66963.5715,0.669635715
7445,59791.3742,0.597913742
7446,58010.4153,0.580104153
7447,55221.371,0.55221371
7448,59388.7232,0.593887232
7449,61779.1138,0.617791138
7450,65470.2478,0.654702478
7451,68016.2258,0.680162258
7452,70040.706,0.70040706
7453,69009.9727,0.690099727
7454,68423.1276,0.684231276
7455,68788.495,0.68788495
7456,71817.5052,0.718175052
7457,72571.8035,0.725718035
7458,72905.1393,0.729051393
7459,67859.0902,0.678590902
7460,71470.7592,0.714707592
7461,65942.654,0.65942654
7462,67829.2682,0.678292682
7463,68778.4515,0.687784515
7464,66327.0389,0.663270389
7465,64357.3629,0.643573629
7466,65072.6158,0.650726158
7467,61684.0201,0.616840201
7468,67471.9435,0.674719435
7469,65752.4257,0.657524257
7470,65659.0702,0.656590702
7471,58965.0132,0.589650132
7472,58014.2379,0.580142379
7473,62846.1417,0.628461417
7474,57079.719,0.57079719
7475,60216.0972,0.602160972
7476,66088.331,0.66088331
7477,61860.4052,0.618604052
7478,74576.5927,0.745765927
7479,67462.303,0.67462303
7480,72588.199,0.72588199
7481,69720.0548,0.697200548
7482,79676.029,0.79676029
7483,76171.1983,0.761711983
7484,79528.5679,0.795285679
7485,84272.0581,0.842720581
7486,84927.1771,0.849271771
7487,83558.9281,0.835589281
7488,83194.8719,0.831948719
7489,79996.4593,0.799964593
7490,73523.5111,0.735235111
7491,64033.1428,0.640331428
7492,62343.4156,0.623434156
7493,60726.7496,0.607267496
7494,61170.6988,0.611706988
7495,55735.0626,0.557350626
7496,52043.0995,0.520430995
7497,53786.924,0.53786924
7498,61371.3266,0.613713266
7499,53855.2139,0.538552139
7500,63122.8721,0.631228721
7501,57872.7176,0.578727176
7502,67367.9778,0.673679778
7503,66692.7039,0.666927039
7504,68240.8324,0.682408324
7505,61177.6633,0.611776633
7506,62830.3215,0.628303215
7507,63803.4784,0.638034784
7508,58578.0697,0.585780697
7509,56154.1407,0.561541407
7510,54837.9653,0.548379653
7511,53097.2809,0.530972809
7512,54837.9711,0.548379711
7513,58312.2661,0.583122661
7514,68717.5595,0.687175595
7515,54511.0173,0.545110173
7516,57750.2929,0.577502929
7517,57181.3385,0.571813385
7518,56175.3916,0.561753916
7519,55947.2119,0.559472119
7520,56386.1045,0.563861045
7521,61554.6502,0.615546502
7522,56442.4772,0.564424772
7523,61109.4851,0.611094851
7524,59844.8661,0.598448661
7525,57603.1856,0.576031856
7526,67120.8687,0.671208687
7527,61987.8934,0.619878934
7528,63395.1515,0.633951515
7529,60863.0313,0.608630313
7530,62213.1072,0.622131072
7531,60826.5775,0.608265775
7532,57968.0144,0.579680144
7533,61098.8844,0.610988844
7534,57875.1654,0.578751654
7535,57258.2429,0.572582429
7536,56470.1764,0.564701764
7537,63186.9878,0.631869878
7538,60385.5658,0.603855658
7539,55213.6763,0.552136763
7540,49207.2044,0.492072044
7541,48704.6269,0.487046269
7542,48856.6369,0.488566369
7543,50331.6332,0.503316332
7544,54975.3754,0.549753754
7545,54962.3028,0.549623028
7546,53067.3158,0.530673158
7547,54239.7038,0.542397038
7548,52249.8187,0.522498187
7549,54191.0812,0.541910812
7550,58210.6295,0.582106295
7551,54779.3155,0.547793155
7552,58334.2874,0.583342874
7553,53822.7831,0.538227831
7554,54276.9546,0.542769546
7555,58592.5356,0.585925356
7556,54606.69,0.5460669
7557,50319.5073,0.503195073
7558,55894.8163,0.558948163
7559,51736.6683,0.517366683
7560,53244.8176,0.532448176
7561,57650.927,0.57650927
7562,56453.5063,0.564535063
7563,59515.3316,0.595153316
7564,66265.4216,0.662654216
7565,58942.2058,0.589422058
7566,57852.4022,0.578524022
7567,60890.2092,0.608902092
7568,56560.2636,0.565602636
7569,57443.6274,0.574436274
7570,53623.754,0.53623754
7571,52137.6737,0.521376737
7572,59707.9421,0.597079421
7573,58139.5832,0.581395832
7574,62497.8729,0.624978729
7575,60382.6539,0.603826539
7576,64740.6176,0.647406176
7577,65072.4164,0.650724164
7578,66010.1974,0.660101974
7579,64278.0715,0.642780715
7580,68301.0809,0.683010809
7581,69319.5018,0.693195018
7582,63970.7609,0.639707609
7583,62987.3253,0.629873253
7584,71247.3895,0.712473895
7585,70224.5842,0.702245842
7586,73609.8392,0.736098392
7587,58832.6409,0.588326409
7588,68707.2966,0.687072966
7589,76396.8406,0.763968406
7590,75806.3614,0.758063614
7591,69427.6902,0.694276902
7592,73570.5513,0.735705513
7593,76813.0903,0.768130903
7594,76034.5113,0.760345113
7595,80561.0368,0.805610368
7596,72944.2304,0.729442304
7597,79972.3354,0.799723354
7598,82031.3833,0.820313833
7599,79479.463,0.79479463
7600,72493.7759,0.724937759
7601,70730.5369,0.707305369
7602,66396.1605,0.663961605
7603,67357.7857,0.673577857
7604,67660.028,0.67660028
7605,73127.5945,0.731275945
7606,76927.3784,0.769273784
7607,71672.0802,0.716720802
7608,68361.5882,0.683615882
7609,63154.699,0.63154699
7610,69901.0169,0.699010169
7611,67706.7783,0.677067783
7612,60290.8086,0.602908086
7613,55726.9212,0.557269212
7614,59235.3409,0.592353409
7615,60710.1167,0.607101167
7616,58139.2551,0.581392551
7617,73892.0842,0.738920842
7618,69001.6503,0.690016503
7619,77645.4498,0.776454498
7620,69541.921,0.69541921
7621,74531.5521,0.745315521
7622,72662.1727,0.726621727
7623,77618.8182,0.776188182
7624,75524.3132,0.755243132
7625,71491.0298,0.714910298
7626,71938.9988,0.719389988
7627,68314.405,0.68314405
7628,64937.7685,0.649377685
7629,73773.815,0.73773815
7630,70990.262,0.70990262
7631,69977.1662,0.699771662
7632,72234.3267,0.722343267
7633,73178.9811,0.731789811
7634,73861.4856,0.738614856
7635,84450.303,0.84450303
7636,72371.2838,0.723712838
7637,70175.4508,0.701754508
7638,66867.9097,0.668679097
7639,59578.215,0.59578215
7640,63489.429,0.63489429
7641,65804.7018,0.658047018
7642,63557.2336,0.635572336
7643,60251.4406,0.602514406
7644,62899.1871,0.628991871
7645,63147.7131,0.631477131
7646,71013.536,0.71013536
7647,70608.1062,0.706081062
7648,71904.4577,0.719044577
7649,72224.479,0.72224479
7650,77009.4444,0.770094444
7651,73588.6693,0.735886693
7652,69999.5673,0.699995673
7653,71770.2133,0.717702133
7654,68030.5408,0.680305408
7655,67687.168,0.67687168
7656,67720.3677,0.677203677
7657,71497.1978,0.714971978
7658,76893.5597,0.768935597
7659,71164.9922,0.711649922
7660,62106.9817,0.621069817
7661,60091.8897,0.600918897
7662,65622.7768,0.656227768
7663,59063.8002,0.590638002
7664,56069.9715,0.560699715
7665,59897.0478,0.598970478
7666,61949.2802,0.619492802
7667,56763.5222,0.567635222
7668,62055.9005,0.620559005
7669,64502.309,0.64502309
7670,66667.9961,0.666679961
7671,69333.8184,0.693338184
7672,70411.6794,0.704116794
7673,67422.2709,0.674222709
7674,70015.8344,0.700158344
7675,68983.3207,0.689833207
7676,68653.6859,0.686536859
7677,70231.442,0.70231442
7678,67292.5099,0.672925099
7679,64406.7728,0.644067728
7680,63460.721,0.63460721
7681,68528.3323,0.685283323
7682,61362.6434,0.613626434
7683,57642.4225,0.576424225
7684,56875.3011,0.568753011
7685,53709.248,0.53709248
7686,51621.4781,0.516214781
7687,51044.3703,0.510443703
7688,54013.5846,0.540135846
7689,52144.9999,0.521449999
7690,55161.4308,0.551614308
7691,49987.9796,0.499879796
7692,52986.452,0.52986452
7693,55561.3268,0.555613268
7694,58588.6496,0.585886496
7695,52555.584,0.52555584
7696,53164.882,0.53164882
7697,52752.1073,0.527521073
7698,55657.8485,0.556578485
7699,56878.49,0.5687849
7700,57750.9498,0.577509498
7701,53327.0528,0.533270528
7702,52272.9224,0.522729224
7703,52386.3104,0.523863104
7704,52147.3117,0.521473117
7705,60729.1752,0.607291752
7706,55514.9138,0.555149138
7707,47971.8108,0.479718108
7708,46436.9792,0.464369792
7709,47042.9436,0.470429436
7710,44810.2561,0.448102561
7711,46698.2286,0.466982286
7712,46400.5671,0.464005671
7713,52323.1248,0.523231248
7714,46424.0103,0.464240103
7715,51261.0225,0.512610225
7716,52277.9373,0.522779373
7717,52436.2754,0.524362754
7718,55268.6094,0.552686094
7719,55027.0407,0.550270407
7720,54970.8501,0.549708501
7721,56498.4647,0.564984647
7722,57278.1095,0.572781095
7723,56753.2618,0.567532618
7724,58522.1422,0.585221422
7725,56948.0483,0.569480483
7726,60513.9673,0.605139673
7727,59635.4312,0.596354312
7728,61501.6094,0.615016094
7729,59103.4953,0.591034953
7730,68400.7181,0.684007181
7731,62166.9377,0.621669377
7732,60728.8342,0.607288342
7733,58558.6748,0.585586748
7734,57778.4388,0.577784388
7735,52809.5346,0.528095346
7736,56927.8544,0.569278544
7737,60037.8688,0.600378688
7738,56909.9831,0.569099831
7739,64864.3214,0.648643214
7740,58252.2214,0.582522214
7741,60030.2238,0.600302238
7742,74075.9729,0.740759729
7743,64215.7195,0.642157195
7744,65103.5202,0.651035202
7745,65886.1446,0.658861446
7746,72017.0655,0.720170655
7747,70061.7015,0.700617015
7748,71703.8168,0.717038168
7749,66344.9897,0.663449897
7750,70262.9252,0.702629252
7751,72023.8624,0.720238624
7752,73706.157,0.73706157
7753,79033.0904,0.790330904
7754,69776.2795,0.697762795
7755,66771.7864,0.667717864
7756,62743.8675,0.627438675
7757,61807.6948,0.618076948
7758,62418.069,0.62418069
7759,61656.7299,0.616567299
7760,60849.219,0.60849219
7761,60130.6047,0.601306047
7762,56148.1282,0.561481282
7763,58774.5205,0.587745205
7764,60056.5383,0.600565383
7765,62284.2979,0.622842979
7766,69779.3939,0.697793939
7767,74017.3782,0.740173782
7768,67487.995,0.67487995
7769,76584.9182,0.765849182
7770,68580.1465,0.685801465
7771,64190.5923,0.641905923
7772,65886.2289,0.658862289
7773,67008.7527,0.670087527
7774,66925.5597,0.669255597
7775,71145.3427,0.711453427
7776,75901.938,0.75901938
7777,74362.5057,0.743625057
7778,67849.1403,0.678491403
7779,67607.443,0.67607443
7780,71911.8575,0.719118575
7781,68413.7447,0.684137447
7782,66574.0276,0.665740276
7783,64963.9884,0.649639884
7784,60901.7155,0.609017155
7785,62964.1967,0.629641967
7786,62405.4507,0.624054507
7787,50860.6516,0.508606516
7788,54878.9171,0.548789171
7789,56497.9943,0.564979943
7790,57452.299,0.57452299
7791,59933.616,0.59933616
7792,61623.5911,0.616235911
7793,64936.3944,0.649363944
7794,64123.125,0.64123125
7795,69837.8674,0.698378674
7796,64872.8348,0.648728348
7797,78043.2143,0.780432143
7798,73540.7534,0.735407534
7799,71499.6494,0.714996494
7800,66015.6283,0.660156283
7801,75841.3594,0.758413594
7802,73730.7344,0.737307344
7803,63354.1283,0.633541283
7804,57675.7463,0.576757463
7805,57277.8339,0.572778339
7806,63207.8907,0.632078907
7807,62985.8257,0.629858257
7808,60205.8506,0.602058506
7809,58780.6205,0.587806205
7810,63409.7896,0.634097896
7811,56394.7806,0.563947806
7812,77863.0402,0.778630402
7813,75415.0366,0.754150366
7814,81476.6987,0.814766987
7815,81496.4479,0.814964479
7816,81298.8122,0.812988122
7817,74758.918,0.74758918
7818,71587.9296,0.715879296
7819,65786.8748,0.657868748
7820,68141.2844,0.681412844
7821,66826.7002,0.668267002
7822,64902.3301,0.649023301
7823,63420.1085,0.634201085
7824,69511.4857,0.695114857
7825,75754.7397,0.757547397
7826,74484.0585,0.744840585
7827,66494.9174,0.664949174
7828,67296.0863,0.672960863
7829,67281.9934,0.672819934
7830,67551.2578,0.675512578
7831,59135.1226,0.591351226
7832,60608.0702,0.606080702
7833,74318.7658,0.743187658
7834,78073.7608,0.780737608
7835,86523.5117,0.865235117
7836,82793.1966,0.827931966
7837,81859.6011,0.818596011
7838,65833.3617,0.658333617
7839,69137.2803,0.691372803
7840,65560.8397,0.655608397
7841,60947.8264,0.609478264
7842,65329.0324,0.653290324
7843,68620.2946,0.686202946
7844,68526.0941,0.685260941
7845,69510.4354,0.695104354
7846,64838.751,0.64838751
7847,74252.2122,0.742522122
7848,67716.1479,0.677161479
7849,72389.9815,0.723899815
7850,66272.2726,0.662722726
7851,59421.7757,0.594217757
7852,53526.6367,0.535266367
7853,50964.6027,0.509646027
7854,49406.7578,0.494067578
7855,54806.1078,0.548061078
7856,47220.7028,0.472207028
7857,51142.424,0.51142424
7858,56917.8984,0.569178984
7859,63689.627,0.63689627
7860,67498.8536,0.674988536
7861,64135.8391,0.641358391
7862,63363.5555,0.633635555
7863,66415.0895,0.664150895
7864,71339.9651,0.713399651
7865,71694.0065,0.716940065
7866,67811.8328,0.678118328
7867,71156.7469,0.711567469
7868,68115.9515,0.681159515
7869,66762.0629,0.667620629
7870,70943.0139,0.709430139
7871,74550.0198,0.745500198
7872,73754.4988,0.737544988
7873,81068.4357,0.810684357
7874,72793.7075,0.727937075
7875,71983.8653,0.719838653
7876,66130.1565,0.661301565
7877,64356.7116,0.643567116
7878,63752.0659,0.637520659
7879,66922.9769,0.669229769
7880,63797.5476,0.637975476
7881,52382.0873,0.523820873
7882,50252.2192,0.502522192
7883,53854.6474,0.538546474
7884,49842.3029,0.498423029
7885,49585.3262,0.495853262
7886,49356.0915,0.493560915
7887,53104.5368,0.531045368
7888,51472.5178,0.514725178
7889,53404.9935,0.534049935
7890,52418.265,0.52418265
7891,54859.8891,0.548598891
7892,67269.1185,0.672691185
7893,69122.9038,0.691229038
7894,63828.0394,0.638280394
7895,64294.09,0.6429409
7896,63602.5996,0.636025996
7897,69381.1874,0.693811874
7898,68935.019,0.68935019
7899,67825.3055,0.678253055
7900,63057.2133,0.630572133
7901,64048.0016,0.640480016
7902,65534.6007,0.655346007
7903,64263.6895,0.642636895
7904,60614.8418,0.606148418
7905,66739.3336,0.667393336
7906,74458.683,0.74458683
7907,71473.9995,0.714739995
